1 1:0.060252 2:0.051372 3:0.158280 4:0.191086 5:0.072202 6:0.097083 7:0.322792 8:0.322792 9:0.096697 10:0.047296 11:0.026980 12:0.009835 13:0.007351 14:0.037202 15:0.051365 16:0.289684 17:0.322792 18:0.077164 19:0.051778 20:0.034366 21:0.127332 22:0.172994 23:0.061769 24:0.060194 25:0.322792 26:0.322792 27:0.051829 28:0.045658 29:0.019944 30:0.010018 31:0.009205 32:0.032167 33:0.064209 34:0.322792 35:0.322792 36:0.103084
1 1:0.238413 2:0.034726 3:0.060743 4:0.018955 5:0.049693 6:0.112105 7:0.103590 8:0.136629 9:0.269325 10:0.175311 11:0.035056 12:0.086990 13:0.012315 14:0.039906 15:0.066549 16:0.157885 17:0.155481 18:0.251575 19:0.269325 20:0.053430 21:0.078032 22:0.026647 23:0.071635 24:0.148363 25:0.269325 26:0.269325 27:0.269325 28:0.269325 29:0.082718 30:0.133532 31:0.023115 32:0.069771 33:0.113956 34:0.269325 35:0.269325 36:0.269325
1 1:0.151068 2:0.093039 3:0.076168 4:0.033278 5:0.157010 6:0.134928 7:0.343291 8:0.257755 9:0.229867 10:0.116273 11:0.024065 12:0.012422 13:0.010149 14:0.050512 15:0.055306 16:0.343291 17:0.131778 18:0.097630 19:0.029815 20:0.023299 21:0.030484 22:0.067656 23:0.214352 24:0.173876 25:0.343291 26:0.253502 27:0.069473 28:0.009468 29:0.002041 30:0.002544 31:0.008250 32:0.068040 33:0.158016 34:0.343291 35:0.308418 36:0.026359
1 1:0.039468 2:0.005104 3:0.004231 4:0.005758 5:0.045290 6:0.020908 7:0.092452 8:0.375269 9:0.366507 10:0.039457 11:0.010731 12:0.018064 13:0.012938 14:0.012208 15:0.008849 16:0.159330 17:0.375269 18:0.141439 19:0.049417 20:0.016326 21:0.014288 22:0.035237 23:0.041862 24:0.009406 25:0.084750 26:0.375269 27:0.239489 28:0.057425 29:0.014148 30:0.006942 31:0.010140 32:0.018172 33:0.003182 34:0.375269 35:0.375269 36:0.151044
1 1:0.076125 2:0.020030 3:0.042015 4:0.034255 5:0.176188 6:0.278022 7:0.293316 8:0.247941 9:0.085196 10:0.179137 11:0.035725 12:0.023647 13:0.031101 14:0.202712 15:0.147781 16:0.249413 17:0.181976 18:0.194220 19:0.043774 20:0.012741 21:0.025880 22:0.045646 23:0.134667 24:0.199077 25:0.293316 26:0.293316 27:0.043601 28:0.098320 29:0.035410 30:0.018682 31:0.009980 32:0.153578 33:0.194249 34:0.293316 35:0.293316 36:0.112404
1 1:0.153846 2:0.047354 3:0.023005 4:0.049304 5:0.033186 6:0.054099 7:0.260279 8:0.265745 9:0.265745 10:0.191078 11:0.072302 12:0.023639 13:0.062567 14:0.052281 15:0.056515 16:0.265745 17:0.265745 18:0.265745 19:0.074083 20:0.029125 21:0.110818 22:0.093380 23:0.052124 24:0.122719 25:0.234490 26:0.265745 27:0.195030 28:0.117674 29:0.027810 30:0.066111 31:0.087660 32:0.085134 33:0.192140 34:0.265745 35:0.265745 36:0.265745
1 1:0.083381 2:0.182245 3:0.237391 4:0.129187 5:0.162851 6:0.183713 7:0.050143 8:0.027582 9:0.045002 10:0.154940 11:0.237391 12:0.237391 13:0.237391 14:0.237391 15:0.237391 16:0.093541 17:0.047791 18:0.050041 19:0.184531 20:0.237391 21:0.237391 22:0.188729 23:0.134603 24:0.175601 25:0.075512 26:0.044813 27:0.073087 28:0.125006 29:0.181287 30:0.176508 31:0.163576 32:0.237391 33:0.237391 34:0.167604 35:0.064377 36:0.061620
1 1:0.209082 2:0.082656 3:0.026309 4:0.032764 5:0.088986 6:0.035842 7:0.056612 8:0.159488 9:0.302450 10:0.135486 11:0.090534 12:0.065493 13:0.053243 14:0.046186 15:0.022280 16:0.082628 17:0.266944 18:0.296874 19:0.246222 20:0.108140 21:0.026332 22:0.016273 23:0.054698 24:0.155442 25:0.116590 26:0.302450 27:0.302450 28:0.150454 29:0.072178 30:0.013725 31:0.040199 32:0.044220 33:0.145711 34:0.282933 35:0.302450 36:0.302450
1 1:0.084456 2:0.022176 3:0.012076 4:0.018937 5:0.026636 6:0.218038 7:0.324529 8:0.295810 9:0.136105 10:0.273866 11:0.131344 12:0.025749 13:0.017267 14:0.026121 15:0.258424 16:0.324529 17:0.049105 18:0.088038 19:0.016458 20:0.015008 21:0.021457 22:0.037408 23:0.072370 24:0.324529 25:0.324529 26:0.065193 27:0.016794 28:0.072975 29:0.023044 30:0.017931 31:0.028893 32:0.106607 33:0.324529 34:0.324529 35:0.021121 36:0.025363
1 1:0.045976 2:0.023363 3:0.013310 4:0.011905 5:0.012820 6:0.029501 7:0.437267 8:0.260231 9:0.038214 10:0.020333 11:0.014271 12:0.008840 13:0.002552 14:0.010932 15:0.045694 16:0.437267 17:0.134399 18:0.022746 19:0.028169 20:0.026634 21:0.011549 22:0.016744 23:0.040294 24:0.088987 25:0.437267 26:0.144928 27:0.022869 28:0.014145 29:0.012411 30:0.005542 31:0.009053 32:0.054058 33:0.229872 34:0.437267 35:0.215676 36:0.020209
