4 1:0.007698 2:0.015545 3:0.171415 4:0.262638 5:0.268848 6:0.088356 7:0.025865 8:0.021126 9:0.018214 10:0.004457 11:0.012076 12:0.261843 13:0.314557 14:0.314557 15:0.025057 16:0.018303 17:0.022375 18:0.015556 19:0.009323 20:0.022099 21:0.314557 22:0.314557 23:0.314557 24:0.070562 25:0.018572 26:0.008399 27:0.014456 28:0.008287 29:0.018686 30:0.314557 31:0.314557 32:0.215718 33:0.016208 34:0.004505 35:0.006219 36:0.012322
4 1:0.107779 2:0.296247 3:0.326639 4:0.192408 5:0.085601 6:0.035702 7:0.036640 8:0.014395 9:0.050635 10:0.069874 11:0.326639 12:0.326639 13:0.070272 14:0.035636 15:0.007759 16:0.004784 17:0.004880 18:0.024834 19:0.249138 20:0.326639 21:0.326639 22:0.035864 23:0.007175 24:0.008330 25:0.010326 26:0.006178 27:0.064335 28:0.141827 29:0.326639 30:0.326639 31:0.021800 32:0.004925 33:0.003587 34:0.004237 35:0.003666 36:0.023150
4 1:0.191165 2:0.136270 3:0.235430 4:0.205662 5:0.168532 6:0.063172 7:0.132605 8:0.081367 9:0.166220 10:0.086765 11:0.086032 12:0.239286 13:0.239286 14:0.239286 15:0.096830 16:0.079386 17:0.089756 18:0.117180 19:0.239286 20:0.239286 21:0.193612 22:0.167946 23:0.124080 24:0.078642 25:0.189852 26:0.132723 27:0.223400 28:0.214570 29:0.169659 30:0.216251 31:0.147708 32:0.100414 33:0.068749 34:0.114100 35:0.136556 36:0.202825
4 1:0.001081 2:0.000070 3:0.087504 4:0.318555 5:0.237984 6:0.054240 7:0.001159 8:0.000000 9:0.001081 10:0.001387 11:0.000301 12:0.342977 13:0.342977 14:0.228341 15:0.013128 16:0.001078 17:0.000000 18:0.001387 19:0.001346 20:0.007779 21:0.342977 22:0.342977 23:0.207023 24:0.018562 25:0.000864 26:0.000000 27:0.001346 28:0.003186 29:0.009203 30:0.342977 31:0.342977 32:0.156884 33:0.040835 34:0.001632 35:0.003642 36:0.008988
4 1:0.284563 2:0.064700 3:0.081488 4:0.039041 5:0.042763 6:0.021104 7:0.020569 8:0.089466 9:0.279206 10:0.284563 11:0.265751 12:0.210833 13:0.013762 14:0.037802 15:0.025658 16:0.022382 17:0.041578 18:0.196610 19:0.284563 20:0.130895 21:0.058256 22:0.021081 23:0.032984 24:0.017705 25:0.030730 26:0.284563 27:0.284563 28:0.284563 29:0.281503 30:0.207239 31:0.036921 32:0.076056 33:0.032042 34:0.021927 35:0.130066 36:0.284563
4 1:0.045123 2:0.177270 3:0.317518 4:0.141573 5:0.039111 6:0.006771 7:0.004444 8:0.000217 9:0.008102 10:0.113700 11:0.259054 12:0.317518 13:0.214873 14:0.071448 15:0.004711 16:0.020745 17:0.007231 18:0.054383 19:0.167130 20:0.317518 21:0.317518 22:0.146803 23:0.028351 24:0.015537 25:0.011848 26:0.009042 27:0.029582 28:0.317518 29:0.317518 30:0.317518 31:0.131829 32:0.049070 33:0.014630 34:0.048256 35:0.038384 36:0.160426
4 1:0.044310 2:0.044723 3:0.232700 4:0.244229 5:0.246620 6:0.135532 7:0.064666 8:0.063794 9:0.034212 10:0.042072 11:0.051902 12:0.246620 13:0.246620 14:0.246620 15:0.108289 16:0.031186 17:0.034353 18:0.044774 19:0.030277 20:0.052889 21:0.246620 22:0.246620 23:0.246620 24:0.246620 25:0.125497 26:0.233798 27:0.142716 28:0.041410 29:0.038605 30:0.246620 31:0.246620 32:0.246620 33:0.125697 34:0.088003 35:0.139919 36:0.147592
4 1:0.061966 2:0.110096 3:0.334448 4:0.208547 5:0.094556 6:0.051684 7:0.022797 8:0.020713 9:0.049656 10:0.035268 11:0.095480 12:0.334448 13:0.334448 14:0.260013 15:0.035168 16:0.023746 17:0.032311 18:0.040496 19:0.040959 20:0.279109 21:0.334448 22:0.191893 23:0.095181 24:0.077724 25:0.021674 26:0.009136 27:0.030395 28:0.057196 29:0.179118 30:0.334448 31:0.302485 32:0.124798 33:0.044784 34:0.029386 35:0.027684 36:0.037528
4 1:0.291678 2:0.267061 3:0.118298 4:0.018951 5:0.017039 6:0.016032 7:0.005794 8:0.011689 9:0.035322 10:0.137907 11:0.314254 12:0.314254 13:0.050527 14:0.017865 15:0.007338 16:0.086306 17:0.070202 18:0.068033 19:0.314254 20:0.314254 21:0.078737 22:0.007519 23:0.013929 24:0.015111 25:0.034926 26:0.052678 27:0.137841 28:0.262372 29:0.314254 30:0.314254 31:0.017467 32:0.017016 33:0.006690 34:0.180485 35:0.203546 36:0.139655
4 1:0.183691 2:0.299378 3:0.276823 4:0.050043 5:0.063535 6:0.020051 7:0.030759 8:0.010433 9:0.073415 10:0.111378 11:0.299378 12:0.299378 13:0.197590 14:0.153529 15:0.019920 16:0.013794 17:0.010443 18:0.030514 19:0.299378 20:0.299378 21:0.299378 22:0.016259 23:0.022099 24:0.017552 25:0.043570 26:0.023601 27:0.202532 28:0.164623 29:0.299378 30:0.299378 31:0.031324 32:0.018413 33:0.005930 34:0.019439 35:0.032677 36:0.071762
